"","Año","Mes","Sede","Producto","Peso.Kg.","Tipo.de.Envase","Pais.Origen"
"11558","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",50080,"SACO(S)","BOLIVIA"
"11559","2021",5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AJONJOLI, grano",27000,"SACO(S)","INDIA"
"11560","2021",5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ACHIOTE, grano",18000,"SACO(S)","COSTA DE MARFIL"
"11561","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",81000,"SACO(S)","BOLIVIA"
"11562","2021",5,"SANTA ROSA, TACNA","PERA, fruta fresca",23040,"CAJA(S)","CHILE"
"11563","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",142000,"SACO(S)","BOLIVIA"
"11564","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",143500,"SACO(S)","BOLIVIA"
"11565","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",141000,"SACO(S)","BOLIVIA"
"11566","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",113500,"SACO(S)","BOLIVIA"
"11567","2021",5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CAUCHO, técnicamente especificado (TSNR)",40320,"PAQUETES","GUATEMALA"
"11568","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",53980,"GRANEL","BOLIVIA"
"11569","2021",5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALMENDRA, sin cáscara secado al natural",19958,"CAJA(S)","EEUU"
"11570","2021",5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ REVENTON, grano",76203,"SACO(S)","ARGENTINA"
"11571","2021",5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",23058,"CAJA(S)","ARGENTINA"
"11572","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",177000,"SACO(S)","BOLIVIA"
"11573","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",145500,"SACO(S)","BOLIVIA"
"11574","2021",5,"PUERTO DE PISCO , ICA","MAIZ AMARILLO DURO, grano",23710000,"GRANEL","ARGENTINA"
"11575","2021",5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","SOYA, grano",253170,"GRANEL","PARAGUAY EN TRANSITO POR ARGENTINA"
"11576","2021",5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>28.57 mm = o <34.92 mm)",79340,"FARDOS","EEUU"
"11577","2021",5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ROTEN (=Ratán), artículos de cestería obtenidos directamente en su forma con materia trenzable con algún proceso de la CRF2",429.028,"CAJA(S)","MALASIA"
"11578","2021",5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","NUEZ, sin cáscara seca al natural",4100,"CAJA(S)","CHILE"
"11579","2021",5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","UVA (PASAS), secas industrialmente",7500,"CAJA(S)","CHILE"
"11580","2021",5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CIRUELA, seca industrialmente",5300,"CAJA(S)","CHILE"
"11581","2021",5,"PUERTO DE PAITA , PIURA","ARVEJA, grano entero",155130,"SACO(S)","CANADA"
"11582","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",84000,"GRANEL","BOLIVIA"
"11583","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",84000,"GRANEL","BOLIVIA"
"11584","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",57500,"GRANEL","BOLIVIA"
"11585","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",84000,"GRANEL","BOLIVIA"
"11586","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",28362,"SACO(S)","BOLIVIA"
"11587","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",113000,"GRANEL","BOLIVIA"
"11588","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"11589","2021",5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",112000,"GRANEL","BOLIVIA"
"11590","2021",5,"IÑAPARI, MADRE DE DIOS","NUEZ DEL BRASIL, con cáscara seca al natural",56000,"SACO(S)","BRASIL"
"11591","2021",5,"IÑAPARI, MADRE DE DIOS","NUEZ DEL BRASIL, con cáscara seca al natural",28140,"SACO(S)","BRASIL"
"11592","2021",5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","COMINO, triturado y/o pulverizado",15000,"BOLSAS","INDIA"
"11593","2021",5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CURCUMA, polvo",2900,"BOLSAS","INDIA"
