"","Año","Mes","Sede","Producto","Peso.Kg.","Tipo.de.Envase","Pais.Origen"
"13936","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",116000,"SACO(S)","BOLIVIA"
"13937","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",127500,"SACO(S)","BRASIL"
"13938","2021",6,"PUERTO DE PAITA , PIURA","LENTEJA, grano",79585,"SACO(S)","CANADA"
"13939","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, parbolizado pulido o sin cáscara",382500,"SACO(S)","BRASIL"
"13940","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRIGO, pellets",20190,"SACO(S)","MEXICO"
"13941","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",21285.6,"CAJA(S)","ARGENTINA"
"13942","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AJO, polvo",108,"CAJA(S)","CHINA"
"13943","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","FRUTA, secas",200,"CAJA(S)","CHINA"
"13944","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRIGO, almidon",100,"CAJA(S)","CHINA"
"13945","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCARES, los demas",282,"CAJA(S)","CHINA"
"13946","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ AMARILLO DURO, grano",9187000,"GRANEL","ARGENTINA"
"13947","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",48000,"GRANEL","BOLIVIA"
"13948","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LUPULO, pellets",9000,"PALETAS","EEUU"
"13949","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LUPULO, pellets",14400,"CAJA(S)","ALEMANIA"
"13950","2021",6,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ESPARRAGO, semilla",22,"LATAS","ESPAÑA"
"13951","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRIGO, gluten",20000,"BOLSAS","BELGICA"
"13952","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRIGO, harina",5000,"BOLSAS","EEUU"
"13953","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, harina",110000,"FARDOS","COLOMBIA"
"13954","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",127500,"BOLSAS","BRASIL"
"13955","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, harina",110000,"FARDOS","COLOMBIA"
"13956","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",127500,"BOLSAS","BRASIL"
"13957","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, harina",132000,"FARDOS","COLOMBIA"
"13958","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARVEJA, grano partido",74844,"BOLSAS","CANADA"
"13959","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",132500,"SACO(S)","GUATEMALA"
"13960","2021",6,"PUERTO DE SALAVERRY, LA LIBERTAD","TRIGO, grano",6e+06,"GRANEL","CANADA"
"13961","2021",6,"PUERTO DE SALAVERRY, LA LIBERTAD","TRIGO, grano",6e+06,"GRANEL","CANADA"
"13962","2021",6,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MAIZ, harina",160,"PACAS","COLOMBIA"
"13963","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",57990,"SACO(S)","BOLIVIA"
"13964","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LECHUGA, semilla",0.24,"SACHETS","JAPON"
"13965","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ESPINACA, semilla",2000.1,"BOLSAS","JAPON"
"13966","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ZANAHORIA, semilla",4,"BOLSAS","JAPON"
"13967","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","SOYA, grano",8e+06,"GRANEL","PARAGUAY EN TRANSITO POR ARGENTINA"
"13968","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",52980,"GRANEL","BOLIVIA"
"13969","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CAUCHO, técnicamente especificado (TSNR)",20160,"BOLSAS","COLOMBIA"
"13970","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LENTEJA, grano",69399,"SACO(S)","EEUU"
"13971","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PIMIENTA, grano seco al natural",26000,"SACO(S)","BRASIL"
"13972","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",56000,"GRANEL","BOLIVIA"
"13973","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",80490,"GRANEL","BOLIVIA"
"13974","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",129816,"PALETAS","BRASIL"
"13975","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",130646,"PALETAS","BRASIL"
"13976","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",1e+05,"SACO(S)","BOLIVIA"
"13977","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARVEJA, grano partido",47174,"SACO(S)","EEUU"
"13978","2021",6,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TOMATE, semilla",0.025,"SACHETS","HOLANDA"
"13979","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MAIZ AMARILLO DURO, grano",168000,"GRANEL","BOLIVIA"
"13980","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, harina",27360,"UNIDADES","COLOMBIA"
"13981","2021",6,"PUESTO DE CONTROL- CEBAF","CAÑA DE GUAYAQUIL, seca al natural",34000,"UNIDADES","ECUADOR"
"13982","2021",6,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","VAINILLA, sin triturar ni pulverizar curado y secado",3.5,"BOLSAS","INDONESIA"
"13983","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>22.22 mm = o <28.57 mm)",19410.2,"FARDOS","EEUU"
"13984","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","COCO, fibra (para sustrato)",183036.5,"PALETAS","INDIA"
"13985","2021",6,"PUERTO DE SALAVERRY, LA LIBERTAD","MAIZ AMARILLO DURO, grano",8e+06,"GRANEL","ARGENTINA"
"13986","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",67000,"GRANEL","BOLIVIA"
"13987","2021",6,"IÑAPARI, MADRE DE DIOS","NUEZ DEL BRASIL, con cáscara seca al natural",27900,"SACO(S)","BRASIL"
"13988","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",81000,"GRANEL","BOLIVIA"
"13989","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",22680,"CAJA(S)","ARGENTINA"
"13990","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","NARANJA, fruto fresco",23760,"CAJA(S)","EEUU"
"13991","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","NARANJA, fruto fresco",20000,"CAJA(S)","EEUU"
"13992","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","NARANJA, cascara secada industrialmente",150,"SACO(S)","EEUU"
"13993","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CANELA Y FLORES DEL CANELERO, triturado o pulverizado",1000,"SACO(S)","EEUU"
"13994","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","JENGIBRE(=KION), seco industrial",723.2,"SACO(S)","EEUU"
"13995","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANILLA, triturada",720,"SACO(S)","EEUU"
"13996","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MENTA, polvo",70,"TAMBORES","EEUU"
"13997","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MENTA, polvo",1625,"SACO(S)","EEUU"
"13998","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","YERBA MATE, secado industrial",400,"SACO(S)","CHILE"
"13999","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CANELA, triturada o pulverizada (molida)",1000,"SACO(S)","CHILE"
"14000","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANILLA, triturada",500,"SACO(S)","CHILE"
"14001","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MENTA, polvo",580,"SACO(S)","CHILE"
"14002","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MENTA, polvo",500,"SACO(S)","CHILE"
"14003","2021",6,"PUERTO DE SALAVERRY, LA LIBERTAD","SOYA, grano",5762058,"GRANEL","PARAGUAY EN TRANSITO POR ARGENTINA"
"14004","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, parbolizado pulido o sin cáscara",127500,"SACO(S)","BRASIL"
"14005","2021",6,"PUESTO DE CONTROL- CEBAF","CAÑA DE GUAYAQUIL, seca al natural",34000,"UNIDADES","ECUADOR"
"14006","2021",6,"SANTA ROSA, TACNA","MANGO, seco industrial",3000,"CAJA(S)","CHINA"
"14007","2021",6,"SANTA ROSA, TACNA","TORONJA, secado industrialmente",1000,"CAJA(S)","CHINA"
"14008","2021",6,"SANTA ROSA, TACNA","CIRUELA, seca industrialmente",1000,"CAJA(S)","CHINA"
"14009","2021",6,"SANTA ROSA, TACNA","MANZANA, secada industrialmente",3000,"CAJA(S)","CHINA"
"14010","2021",6,"SANTA ROSA, TACNA","CEREZA, fruta seca industrial",5000,"CAJA(S)","CHINA"
"14011","2021",6,"SANTA ROSA, TACNA","FRESA, seca industrialmente",4000,"CAJA(S)","CHINA"
"14012","2021",6,"SANTA ROSA, TACNA","KIWI, secado industrialmente",5000,"CAJA(S)","CHINA"
"14013","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",24078.6,"CAJA(S)","ARGENTINA"
"14014","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",24078.6,"CAJA(S)","ARGENTINA"
"14015","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",140200,"SACO(S)","BOLIVIA"
"14016","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ AMARILLO DURO, grano",3e+06,"GRANEL","ARGENTINA"
"14017","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ AMARILLO DURO, grano",30300000,"GRANEL","ARGENTINA"
"14018","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",108000,"GRANEL","BOLIVIA"
"14019","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28120,"GRANEL","BOLIVIA"
"14020","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",83030,"GRANEL","BOLIVIA"
"14021","2021",6,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","CULTIVO DE MICROORGANISMOS PARA USO AGRICOLA",160,"BOLSAS","EEUU"
"14022","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANI, grano sin cáscara",25000,"BIG BAG","BRASIL"
"14023","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANI, grano sin cáscara",25000,"BIG BAG","BRASIL"
"14024","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","FREJOL, grano",24120,"SACO(S)","ARGENTINA"
"14025","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","GIRASOL, grano",45360,"SACO(S)","ARGENTINA"
"14026","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AJONJOLI, grano",27000,"SACO(S)","INDIA"
"14027","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LENTEJA, grano",23587,"SACO(S)","EEUU"
"14028","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",143000,"SACO(S)","BOLIVIA"
"14029","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",171000,"SACO(S)","BOLIVIA"
"14030","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",115148,"SACO(S)","BOLIVIA"
"14031","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",177000,"SACO(S)","BOLIVIA"
"14032","2021",6,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TOMATE, semilla",0.027,"SACHETS","HOLANDA"
"14033","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LENTEJA, grano",117889,"SACO(S)","EEUU"
"14034","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",49980,"GRANEL","BOLIVIA"
"14035","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera en bruto con algún proceso de CRF 2",137370,"UNIDADES","CHILE"
"14036","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CANELA, corteza entera seca al natural",6200,"CAJA(S)","SRI LANKA"
"14037","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",22932,"CAJA(S)","ARGENTINA"
"14038","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MAIZ AMARILLO DURO, grano",139950,"GRANEL","BOLIVIA"
"14039","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",20344.8,"CAJA(S)","CHILE"
"14040","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",57000,"GRANEL","BOLIVIA"
"14041","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",53870,"GRANEL","BOLIVIA"
"14042","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",112000,"GRANEL","BOLIVIA"
"14043","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",115000,"GRANEL","BOLIVIA"
"14044","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",87000,"GRANEL","BOLIVIA"
"14045","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",58000,"GRANEL","BOLIVIA"
"14046","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",86440,"GRANEL","BOLIVIA"
"14047","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",112000,"GRANEL","BOLIVIA"
"14048","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",53000,"GRANEL","BOLIVIA"
"14049","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",46620,"CAJA(S)","ARGENTINA"
"14050","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",1600,"CAJA(S)","ITALIA"
"14051","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AVENA, grano mondado, perlado, troceado o quebrantado",24000,"SACO(S)","CHILE"
"14052","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","COCO, seco industrial",52000,"SACO(S)","INDONESIA"
"14053","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARVEJA, grano partido",74844,"BOLSAS","EEUU"
"14054","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, herramientas de madera con algún proceso de la CRF2",241.483,"PIEZAS","MEXICO"
"14055","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, herramientas de madera con algún proceso de la CRF2",349.76,"PIEZAS","MEXICO"
"14056","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",133170,"SACO(S)","BOLIVIA"
"14057","2021",6,"SANTA ROSA, TACNA","ARVEJA, grano partido",49442,"SACO(S)","CANADA"
"14058","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",53000,"SACO(S)","BOLIVIA"
"14059","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada, con tratamiento de secado al horno o impregnación de sales",34816,"PAQUETES","BRASIL"
"14060","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MANI, grano sin cáscara",29000,"SACO(S)","BOLIVIA"
"14061","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRIGO, gluten",40000,"BOLSAS","LITUANIA"
"14062","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",20580,"CAJA(S)","EEUU"
"14063","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",130000,"SACO(S)","BRASIL"
"14064","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",55000,"GRANEL","BOLIVIA"
"14065","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LENTEJA, grano",92081,"SACO(S)","EEUU"
"14066","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",57000,"GRANEL","BOLIVIA"
"14067","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",22680,"CAJA(S)","ARGENTINA"
"14068","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","FLOR DE JAMAICA, seca natural",22000,"SACO(S)","NIGERIA"
"14069","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MAIZ AMARILLO DURO, grano",29000,"SACO(S)","BOLIVIA"
"14070","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRIGO, pellets",20190,"SACO(S)","MEXICO"
"14071","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANI, grano sin cáscara",25000,"SACO(S)","BRASIL"
"14072","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANI, grano sin cáscara",25000,"SACO(S)","BRASIL"
"14073","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",260000,"SACO(S)","PARAGUAY"
"14074","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",250000,"GRANEL","URUGUAY"
"14075","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",250000,"GRANEL","URUGUAY"
"14076","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",159000,"SACO(S)","GUATEMALA"
"14077","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TURBA",152851,"BIG BAG","LETONIA"
"14078","2021",6,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MAIZ, semilla",1.253,"SOBRES","FRANCIA"
"14079","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, monturas y mangos de herramientas, monturas y mangos de cepillos, brochas o escobas, de madera; hormas, ensanchadores y tensores del calzado, de madera ; con algún proceso de la CRF 2",112248,"UNIDADES","CHINA"
"14080","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","AJONJOLI, grano",29000,"SACO(S)","BOLIVIA"
"14081","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano quebrantado",57980,"SACO(S)","BOLIVIA"
"14082","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",144470,"GRANEL","BOLIVIA"
"14083","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56390,"GRANEL","BOLIVIA"
"14084","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",140000,"GRANEL","BOLIVIA"
"14085","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",85000,"GRANEL","BOLIVIA"
"14086","2021",6,"PUESTO DE CONTROL- CEBAF","PIMIENTA, grano seco al natural",15000,"SACO(S)","ECUADOR"
"14087","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PAPA, fécula",105000,"SACO(S)","POLONIA"
"14088","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRIGO, gluten",23625,"BOLSAS","ALEMANIA"
"14089","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LENTEJA, grano",46267,"SACO(S)","EEUU"
"14090","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",112010,"GRANEL","BOLIVIA"
"14091","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",107000,"GRANEL","BOLIVIA"
"14092","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CAUCHO, hojas ahumadas",20195,"PALETAS","GUATEMALA"
"14093","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",130000,"SACO(S)","BRASIL"
"14094","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AVENA, grano aplastado o en copos (hojuelas)",52000,"SACO(S)","CHILE"
"14095","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",42264,"PAQUETES","CHILE"
"14096","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",175500,"SACO(S)","BOLIVIA"
"14097","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",112500,"SACO(S)","BOLIVIA"
"14098","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",174000,"SACO(S)","BOLIVIA"
"14099","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",116000,"SACO(S)","BOLIVIA"
"14100","2021",6,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PIMIENTO, semilla",5.001,"SACHETS","FRANCIA"
"14101","2021",6,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ZANAHORIA, semilla",78.345,"SACHETS","FRANCIA"
"14102","2021",6,"PUERTO DE PAITA , PIURA","YUTE, sacos",16650,"FARDOS","INDIA"
"14103","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AVENA, grano mondado, perlado, troceado o quebrantado",72000,"SACO(S)","CHILE"
"14104","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",143500,"SACO(S)","BOLIVIA"
"14105","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRACTOR AGRICOLA USADO, con motor de potencia superior a 75 kW pero inferior o igual a 130 kW",3655,"UNIDADES","EEUU"
"14106","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",174560,"SACO(S)","BOLIVIA"
"14107","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"14108","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",83000,"GRANEL","BOLIVIA"
"14109","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",84000,"GRANEL","BOLIVIA"
"14110","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",55270,"SACO(S)","BOLIVIA"
"14111","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AVENA, grano aplastado o en copos (hojuelas)",26250,"SACO(S)","CHILE"
"14112","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",168773,"SACO(S)","BOLIVIA"
"14113","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",174000,"SACO(S)","BOLIVIA"
"14114","2021",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",115500,"SACO(S)","BOLIVIA"
"14115","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","NUEZ, sin cáscara seca al natural",10000,"CAJA(S)","CHILE"
"14116","2021",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PAPA, fécula",17500,"BOLSAS","HOLANDA"
